feature	X3000190	X3007127	X3003578	X3000516	X3002970	X3002966	X3000375	X3002922	X3002705	X3000005	X3003070	X3000300	X3003922	X3003923	X3002804	X3000196	X3000823	X3002647	X3002930	X3005059	X3003209	X3007180	X3002459	X3003551	X3000518	X3004580	X3004583	X3001855	X3004122	X3000191	X3000567	X3005053	X3003949	X3004588	X3002875	X3003948
S00IK-0015	0.767849062607444	-1.06908990514234	-0.743536337960194	1.39107961448771	1.98449957353466	3.51916561705077	-1.37864878373886	2.45806138465431	-1.22243401157399	0.432317391871122	1.10469144035997	-1.16965177401421	-0.102139777856281	3.11532087622082	-0.0853584294552803	-0.66962507133254	-0.436580448038444	-0.721687031676202	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	0.136133289766947	2.79916435312478	2.30594496078079	-2.36778779110709	2.13786173515031	-0.529041953733806	-0.930121075844865	-1.6465414582195	-0.222434011573993
S00IK-0008	4.58865362408182	-1.06908990514234	-0.743536337960194	1.39107961448771	-1.55567836423531	0.124564639918951	-1.37864878373886	0.630533918377559	-1.22243401157399	0.432317391871122	1.10469144035997	-1.16965177401421	-0.102139777856281	3.11532087622082	-0.0853584294552803	3.55548676014662	-0.436580448038444	-0.721687031676202	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	2.30594496078079	-2.36778779110709	2.13786173515031	-0.529041953733806	-0.930121075844865	-1.6465414582195	-0.222434011573993
S00IK-0023	0.767849062607444	-1.06908990514234	-0.743536337960194	1.39107961448771	-1.55567836423531	0.124564639918951	-1.37864878373886	0.630533918377559	-1.22243401157399	0.432317391871122	1.10469144035997	-0.16965177401421	-0.102139777856281	3.11532087622082	-0.0853584294552803	1.73876467582527	-0.436580448038444	-0.721687031676202	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	2.30594496078079	-2.36778779110709	2.13786173515031	-0.529041953733806	-0.930121075844865	-0.20498484712649	1.5203927727645
S00IK-0025	2.15855456691627	0.907015799920308	-0.743536337960194	1.39107961448771	-1.55567836423531	0.124564639918951	-1.37864878373886	0.630533918377559	-1.22243401157399	0.432317391871122	1.10469144035997	-1.16965177401421	-0.102139777856281	3.11532087622082	-0.0853584294552803	0.907015799920308	-0.436580448038444	-0.721687031676202	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	4.43539477227509	-2.36778779110709	2.13786173515031	-0.529041953733806	-0.930121075844865	-1.6465414582195	1.90701579992031
S00IK-0020	5.70603542637822	-1.06908990514234	-0.743536337960194	1.39107961448771	-1.55567836423531	0.124564639918951	-1.37864878373886	0.630533918377559	0.576752409433253	0.432317391871122	1.10469144035997	-1.16965177401421	-0.102139777856281	3.11532087622082	-0.0853584294552803	4.61317581768313	-0.436580448038444	-0.721687031676202	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	2.30594496078079	-2.36778779110709	2.13786173515031	-0.529041953733806	-0.930121075844865	-1.6465414582195	-0.222434011573993
S00IK-0033	0.767849062607444	-1.06908990514234	-0.743536337960194	4.06695252942084	-1.55567836423531	1.80915477195319	0.20969270153692	3.15310917317055	-1.22243401157399	0.432317391871122	1.10469144035997	-1.16965177401421	4.91494943597579	5.53162079642428	1.26858639059049	2.67309322237716	2.53162079642428	-0.721687031676202	0.325962998917389	5.96046409522816	4.13108286684055	-0.729214619230005	1.26858639059049	0.372151033530854	5.73807167389171	3.79465520225808	4.04619396925404	1.62473020081576	4.15310917317055	2.30594496078079	-2.36778779110709	6.26858639059049	-0.529041953733806	3.82112741361927	-0.100647419075231	-0.222434011573993
S00IK-0014	4.38485668797096	-1.06908990514234	1.91092549963854	1.39107961448771	-1.55567836423531	0.124564639918951	-1.37864878373886	0.630533918377559	-1.22243401157399	0.432317391871122	1.10469144035997	-1.16965177401421	-0.102139777856281	3.11532087622082	-0.0853584294552803	4.15698913656836	-0.436580448038444	-0.721687031676202	1.32596299891739	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	2.30594496078079	-0.0782135077296882	2.13786173515031	0.577501765913353	-0.930121075844865	-1.6465414582195	-0.222434011573993
S00IK-0016	6.27703226886556	-1.06908990514234	-0.743536337960194	1.39107961448771	-1.55567836423531	0.124564639918951	-1.37864878373886	0.630533918377559	-0.222434011573993	0.432317391871122	1.10469144035997	-1.16965177401421	0.897860222143719	3.11532087622082	-0.0853584294552803	5.79367481098278	-0.436580448038444	-0.721687031676202	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	3.30594496078079	-2.36778779110709	2.13786173515031	1.02910475542197	-0.930121075844865	-1.6465414582195	0.777565988426007
S00IK-0032	4.10728664848712	-1.06908990514234	-0.743536337960194	2.39107961448771	-0.555678364235314	1.12456463991895	0.592713475657357	2.59271347565736	-1.22243401157399	0.432317391871122	1.10469144035997	1.51202808390727	2.97604211520886	5.76263847709967	0.91464157054472	3.82444376157314	1.59271347565736	0.329679069823564	0.325962998917389	4.79916435312478	3.97604211520886	0.270785380769995	1.93540013071152	1.45520995190742	5.79916435312478	1.85574788149115	1.05592054698735	1.36594261381033	3.79916435312478	2.30594496078079	-2.36778779110709	5.91464157054472	0.522324147765959	3.32967906982356	0.545407760879001	1.27078538077
S00IK-0036	0.767849062607444	-1.06908990514234	-0.743536337960194	1.39107961448771	-1.55567836423531	0.124564639918951	3.15655176906729	0.630533918377559	-1.22243401157399	0.432317391871122	1.10469144035997	0.0741897995098207	1.88452858000625	4.67112494189705	-0.0853584294552803	5.5952604839395	1.0861624411759	-0.721687031676202	0.325962998917389	3.29261331864332	0.614299779093292	3.34919684700969	-0.321569883486992	2.40809053606326	4.29261331864332	1.76423434628853	2.60073561400565	-0.863866710233053	2.79916435312478	2.30594496078079	-2.36778779110709	3.40809053606326	1.0157731132845	0.764234346288534	0.0388567263975397	1.76423434628853
